379.969735636932	259	160
481.1330377348868	203	6
458.8027898781785	209	22
442.7640455140864	229	104
442.7640455140864	233	103
433.4166586553867	243	113
441.83481076076384	241	125
450.6994564008259	227	83
377.0053050024628	281	210
377.0053050024628	284	202
415.1204644437564	242	120
415.1204644437564	233	129
423.16190754839926	250	112
412.50696963808986	247	148
415.1204644437564	238	127
438.2624784304493	249	97
412.1371131067912	253	147
422.4133047147071	237	127
