solution,f1,f2,f3
"[11, 18, 25, 29, 31]",638.6250856331906,217,52
"[2, 6, 17, 23, 33]",560.1473020554504,226,36
"[18, 19, 24, 31, 42]",617.0291727301068,225,39
"[3, 9, 23, 24, 30]",468.3769849170644,271,133
"[0, 7, 9, 30, 42]",644.2895311892007,215,25
"[0, 1, 6, 24, 34]",492.3342360632663,223,59
"[8, 11, 20, 22, 25]",684.7196506600347,212,30
"[13, 28, 30, 43, 47]",446.8165171521751,279,237
"[1, 4, 9, 28, 36]",519.5931100389996,239,52
