solution,f1,f2,f3
"[6, 13, 20, 27, 30]",503.0089462425097,253,186
"[3, 15, 21, 27, 35]",458.8027898781785,286,146
"[4, 9, 18, 27, 36]",564.436887525966,208,18
"[6, 10, 20, 23, 35]",560.1473020554504,262,132
"[6, 7, 11, 30, 45]",530.4573498406822,260,177
